contentid,contenttypeid,title,cat1,cat2,addr1,overview,firstimage
300077,12,대성사(옥천),A02,역사관광지,충청북도 옥천군 옥천읍 지용로 142,"옥천군에는 대성사라는 사명을 가진 사찰이 두 곳이 있다. 이곳은 옥천읍에 위치한 대성사로 대중들에게 적극적으로 다가가 부처님의 가르침을 전하며 실천불교를 표방하는 사찰이다. 
대성사에는 충청북도 문화유산자료로 지정되어 있는 옥천 대성사 석조여래입상이 있다. 대성사가 있는 청성면 도장리(道場里)는 ‘불당골(佛堂谷)’로도 불리는 것으로 보아 불교와 관련된 지역임을 알 수 있다. 언제 세워졌는지는 알 수 없으나, 옥천 육씨 족보에도 “조선 성종 22년(1491년)에 대성사에 석불이 있었다.”라는 기록이 남아있다.
이 입상은 높이가 360cm이며, 가운데 시멘트로 보수한 흔적이 있다. 머리에는 둥근 모자를 쓰고 있고 양쪽 어깨를 덮은 통견식으로 법의를 입고 있으며, 맨 아래에는 발의 모습도 확인된다. 왼손 가운데에 홈이 있는 것 등으로 보아 지물(持物)을 받쳐 들고 있었을 것으로 추정된다. 둥근 관모 형식을 쓴 형태는 서울 약사사 석불 입상(1490) 등과 유사하며, 예산 삽교 석조 보살 입상과 같이 두 개의 돌기둥을 조립하여 만든 형식은 고려 석불의 전통으로 볼 수 있다. 지역 공동체에 신앙의 대상이며, 조선 전기 석불의 특징을 보여주는 중요한 사례로서 가치가 매우 크다",http://tong.visitkorea.or.kr/cms/resource/67/3334867_image2_1.JPG
300078,12,대성사(이원),A02,역사관광지,충청북도 옥천군 이원면 강청길 36-9,"대성사는 한국불교 태고종에 소속되어 있는 사찰이다. 옥천에는 전통사찰로 등록된 대성사가 2군데 있다. 이원면에 위치한 대성사와 옥천읍 교동리에 위치한 대성사인데 모두 태고종에 소속되어 있는 사찰이다. 그러나 이 두 사찰은 그 사찰의 경영에 있어 매우 다른 모습을 보이고 있다. 이원면에 있는 대성사는 민가에 둘러싸여 있으나 한가하고 여유로우며, 찾는 이가 그리 많지 않은 조용한 도량이다. 불전이라고 해야 대웅전 한 채만이 전부이며 사찰의 영역도 그리 넓지 않은 작은 곳이다. 대웅전 전면에 마당이 있고, 마당에 4기의 석등과 법당창건 시 역공노비가 세워져 있다. 대웅전은 2001년에 중창한 건물로, 일반적인 불전의 정면이 3칸 혹은 5칸의 홀수칸으로 되어 있는 것과는 다르게 정면 4칸, 측면 2칸의 규모로 되어 있다. 내부에는 많은 불상이 봉안되어 있다.",http://tong.visitkorea.or.kr/cms/resource/48/3334848_image2_1.JPG
3464160,12,대운선박,A02,휴양관광지,충청북도 괴산군 칠성면 산막이옛길 80-4,"괴산호 12km를 왕복 1시간 코스로 일주하는 유일한 여객선인 대운선박의 46인승 대운 2호는 겨울철 결빙기와 기상특보 수위 저하 등을 제외하고 연중무휴로 운항하고 있다. 괴산호 최고의 절경 선유대의 각시바위와 신랑바위 관람과 함께 괴산호 주변의 역사와 문화, 자연경관과 어우러지는 시편을 소개하는 선장의 안내방송이 인기를 끌고 있으며 예약금 없이 전화예약이 가능한 유람선이다.",http://tong.visitkorea.or.kr/cms/resource/26/3464126_image2_1.jpg
300083,12,대원사(충주),A02,역사관광지,충청북도 충주시 사직산12길 55,"충주 대원사는 1929년 창건된 절로 1994년 대규모의 화재로 법당일부와 철불좌상을 봉안한 보호각이 소실되어 다시 중건하였다. 대원사의 무량수전은 근래에 지은 것으로 정면 5칸, 측면 4칸의 팔작지붕 목조 기와집이다. 법당 안에는 아미타불좌상을 주존으로 좌우에는 관세음보살과 지장보살이 봉안되어 있고, 천불상과 신중탱화 및 동종이 있다. 극락전은 정면 3칸, 측면 2칸의 팔 짝 지붕 목조기와집으로 건물 내에는 보물 제98호인 충주 철조여래좌상이 봉안되어 있다. 
대원사는 충주 시내에 자리한 사찰로 근처 관광지로는 택견전수관, 관아공원, 주물유기장 등이 있다.",http://tong.visitkorea.or.kr/cms/resource/69/3349669_image2_1.JPG
2769599,12,대청댐 전망대,A02,건축/조형물,충청북도 청주시 상당구 문의면 대청호반로 206,"대청댐 전망대는 충북 청주시 상당구에 자리 잡고 있다. 전망대에 오르면 맑은 대청호를 조망할 수 있고, 물 홍보관에 들어가면 물에 관한 자료와 댐의 건설 및 각종 재원 등을 일목요연하게 볼 수 있는 영상시설이 마련돼 있어 수자원 학습장 역할을 한다. 전망대에서 대청교를 건너면 대전의 금강 로하스 대청공원까지 둘러볼 수 있다.",http://tong.visitkorea.or.kr/cms/resource/32/3350832_image2_1.jpg
1750879,12,대한성공회 진천성당,A02,역사관광지,충청북도 진천군 진천읍 문화3길 72,"대한성공회 진천성당은 1923년 건립되었으며, 충청북도 지역 선교의 거점 역할을 목적으로 세워진 성당이다. 성공회 성당의 특징인 한옥 성당의 모습을 잘 나타내고 있다. 정면 4칸, 측면 8칸의 장방형 건물로 단층 팔작지붕의 목조 한옥건물이다. 동쪽에 출입구, 서쪽에 제단을 두었으며, 내부는 두 개의 열주에 의해 신랑(身廊, Nave)과 측랑(側廊, Aisle)이 뚜렷하게 구별되는 전형적인 바실리카식 공간으로 이루어졌다. 한옥의 구조를 갖추면서 서구적인 형태로 지어진 성당건축으로 청주상공회성당 건립의 모델이 되었으며, 충북 지역 최초의 성공회 건축물이자 이후 성공회 성당 건축물의 본보기가 되고 있다. 또한, 근대초기 우리 전통건축과 서양건축의 융합형식을 보여주는 건축사적 의의를 지닌 중요한 건축물이다.",http://tong.visitkorea.or.kr/cms/resource/11/3336211_image2_1.JPG
300085,12,대흥사(진천),A02,역사관광지,충청북도 진천군 진천읍 문진로 1300-80,"진천은 삼국통일의 주역인 김유신 장군이 태어나고 자란 곳이다. 또한 맑은 물과 기름진 너른 벌판이 있어 하늘이 내린 곳이라고도 한다. 이러한 진천을 한눈에 굽어보고자 하면 봉화산 중턱에 자리한 대흥사가 제격이다. 대흥사는 고려시대의 절터로서 조선후기에 참의 벼슬을 하던 조중우(趙重愚)가 창건하고 영은암이라 했던 것을 1907년에 다시 조창호(趙昌鎬)가 중건한 사찰이다. 그러나 우리나라에 흩어져 있는 대부분의 작은 사찰들이 그러하듯이 근래까지도 겨우 명맥을 이어오고 있었으나 2000년에 들어서면서부터 가람을 일신하고 있다. 옹색했던 터전은 널찍한 도량으로 변모를 했고, 겨우 비바람을 피할 정도의 법당과 당우(堂宇)는 아름다운 처마곡선을 뽐내고 있다.",http://tong.visitkorea.or.kr/cms/resource/65/3336165_image2_1.JPG
3071123,12,더플레이그라운드,A02,체험관광지,충청북도 청주시 상당구 가덕면 상야길 6-14,"모퉁이돌 더플레이그라운드는 폐교된 학교를 활용해 다양한 체험을 즐기는 문화예술체험장인 더플레이그라운드를 운영하고 있다. 모퉁이돌은 장애인 및 취약계층과 더불어 사는 사회를 지향하는 사회적 협동조합이다.
이곳은 안쪽 카페에서 입장권을 구매한 한 후 팔찌를 받고 놀이시설을 이용할 수 있다. 주말에는 이용하는 사람이 많기 때문에 미리 입장권을 예매해야 한다. 작은 도서관에서는 월별 추천도서가 진열되어 있고 북스테이를 운영하고 있어 아이와 함께 책을 읽어보고 얘기도 나눌 수 있다.
나무마루가 있는 복도 창가에는 아이들이 만들어 놓은 작품들이 전시되어 있고 복도를 따라 양쪽으로 나무 놀이터, 유아 놀이터, 수유실, 작은 도서관이 자리 잡고 있다. 또한 야외에 여러 종류의 동물들(당나귀, 토끼, 양, 염소 등)이 있어 먹이주기 체험을 할 수 있다. 운동장은 잔디가 깔려 잘 정돈되어 있고 주변에 벤치와 텐트를 칠 수 있는 공간이 있으며 모래 놀이터와 트램펄린, 해먹, 흔들의자 등 아이들이 놀거리가 많아 시간 가는 줄 모르고 하루를 보낼 수 있으며 겨울에는 신나는 눈썰매를 탈 수 있다. 아이들에게 특별한 하루를 선물해 줄 수 있는 곳이다.",http://tong.visitkorea.or.kr/cms/resource/19/3071119_image2_1.jpg
125892,12,덕주사(제천),A02,역사관광지,충청북도 제천시 한수면 미륵송계로2길 87,"대한불교 조계종 제5교구 본사인 법주사(法住寺)의 말사이다. 구전으로 587년(진평왕 9)에 세워졌다고 전해진다. 더불어 신라의 마지막 공주인 덕주공주(德周公主)가 마의태자(麻衣太子) 일행과 이곳에 들렀을 때 이 절을 세워 절 이름을 덕주사라 하고, 골짜기 이름을 덕주골이라고 하였다는 전설도 전해지고 있다. 그러나 정확한 역사적 자료가 남아있지 않아 창건자와 창건 연대는 미상이다. 그때 지은 사찰은 보물 덕주사 마애불 앞에 세워졌었는데, 6 ·25전쟁 때 훼손되었다. 현재의 건물은 원래의 사지에서 1.7km쯤 떨어진 곳에 1970년에 중창된 것이다.",http://tong.visitkorea.or.kr/cms/resource/94/2550994_image2_1.bmp
1956010,12,덕천서원(청주),A02,역사관광지,충청북도 청주시 상당구 가덕면 노동리,"1672년 (현종 13년)에 병조참의(戶曹參議)를 지낸 몽암(夢菴) 유희령(柳希齡, 1480~1552), 숙옹(塾翁) 유흥룡(柳興龍, 1577~1656), 묵재(黙齋) 우신언(禹愼言, 1482~1547), 유항(柳巷) 정응창(鄭應昌, 1547~1622)의 위폐를 봉안하기 위하여 세운 진주유씨(晉州柳氏) 집안의 사당이다. 1699년(숙종 25년)부터 향사하다가 1868년(고종 5년) 서원철폐령(書院撤廢令)으로 철폐되었다. 지금의 사당은 1971년에 중건하고 1987년에 보수한 건물로 정면 3칸, 측면 2칸 겹처마 팔작지붕의 목조기와집이다. 내부는 통칸 마루방에 중앙에 쌍문을 좌우에 쪽문을 달고 앞퇴를 두었으며, ‘덕천서원(德川書院)’이라는 현판을 걸었고, 마당 앞에 솟을대문을 세우고 자연석과 흙으로 담장을 쌓았으며 오른쪽에는 덕천사비(德川祠碑)와 왼쪽에는 거북 대좌 위에 덕천서원묘정비(德川書院廟庭碑)라고 쓰여 있는 비신(碑身)이 있다. 2015년 4월 17일 청주시의 향토유적 제27호로 지정되었다.  

(출처 : 청주시 문화관광)",http://tong.visitkorea.or.kr/cms/resource/65/3357465_image2_1.jpg
2733144,12,덕촌리 독립운동가마을,A02,역사관광지,충청북도 청주시 흥덕구 옥산면 덕촌리 6-2,"독립운동가 정순만 선생(1873~1911)의 고향인 청주시 흥덕구 옥산면 덕촌리에 독립운동가마을이 조성되었고,독립운동가마을은 정부의 3.1운동 및 대한민국 임시정부 수립 100주년 기념 공모사업에 선정되어 청주시의 1호 마을 아카이브 사업으로 조성되었다. 정씨 문중과 주민들이 2016년 복원한 덕신 학교는 1906년 정순만 선생이 신식 교육을 위해 세운 교육기관으로 이곳에서 정순만 선생의 일대기와 청주 항일 독립운동 자료 등을 전시하고 있다. 덕신 학교 뒤편에는 조선시대 설립된 문절 영당이 있고, 문절 영당은 1769년에 세조의 즉위에 공을 세워 좌익공신 3등으로 책록 되고 하원군에 봉해진 문절공 좌찬성 정수충의 영정을 봉안한 사당이다. 영당 내부는 개방되지 않으며 외부에서만 둘러볼 수 있다. 또한 주민들이 만세 횃불 시위를 벌였던 응봉산이 뒷산에 있고 1km 길이의 애국의 길과 횃불 봉수대가 설치되어 있다.",http://tong.visitkorea.or.kr/cms/resource/45/2733145_image2_1.jpeg
126766,12,도담삼봉 음악분수,A02,건축/조형물,충청북도 단양군 매포읍 삼봉로 644-13,"도담삼봉 주변에는 있는 음악분수대는 1997년 11월부터 7억여 원의 사업비를 들여 국내 최초로 노래방식 음악분수 시설 공사를 추진하였고, 이후 1998년 5월 25일부터 본격 운영하고 있다. 
음악분수는 최첨단 컴퓨터 프로그램 방식으로 노래를 부르면 음정에 따라 36가지의 다양한 모양으로 분수를 분출, 환상적인 분위기를 연출토록 설치되었다. 도담삼봉과 석문을 찾는 관광객들에게 피로를 풀 수 있는 공간이 되었고 음악참여와 볼거리를 제공하고 있다. 특히 야간에 분수대에서 춤을 추는 듯한 물줄기는 한층 더 아름다움을 자아낸다. 
 
* 도담삼봉에 대하여 
남한강의 맑고 푸른 물이 유유히 흐르는 강 한가운데 도담삼봉이 있다. 늠름한 장군봉(남편봉)을 중심으로 왼쪽에는 교태를 머금은 첩봉(딸봉)과 오른쪽은 얌전하게 돌아앉은 처봉(아들봉) 등 세 봉우리가 물 위에 솟아 있다. 이곳은 조선 개국공신 정도전이 자신의 호를 삼봉이라 할 만큼 젊은 시절을 이곳에서 청유하였다 한다. 전하는 바에 의하면 아들을 얻기 위해 첩을 둔 남편을 미워하여 돌아앉은 본처의 모습을 하고 있는데 살펴볼수록 그 생김새와 이름이 잘 어울려 선조들의 지혜와 상상력이 감탄스럽다. 그리고 장군봉에는 삼도정이라는 육각정자가 있는데, 일찍이 퇴계 선생은 산은 단풍잎 붉고 물은 옥같이 맑은데 석양의 도담삼봉엔 저녁놀 드리웠네 별빛 달빛 아래 금빛파도 어우러지더라는 주옥같은 시 한 수를 남겼다.",http://tong.visitkorea.or.kr/cms/resource/44/567044_image2_1.jpg
2609160,12,도란원 샤토미소,A02,산업관광지,충청북도 영동군 매곡면 유전장척길 143,"충북 영동에 있는 도란원 샤토미소는 캠벨포도를 직접 재배하고 있는 농가형 와이너리다. 캠벨은 한국에서 가장 많이 재배되는 품종으로, 이곳에서는 우리 입맛에 맞는 신토불이 와인, 한국 고유의 와인을 만들어 내고 있다. 2009년 와이너리를 준공하였고, 이후 체험장, 와이너리 증축을 거쳐 2019년 ‘찾아가는 양조장’에 선정되었다. 도란원 샤토미소에서는 샤토미소 와인을 이용한 칵테일 만들기, 나만의 와인잔 꾸미기 등의 체험을 할 수 있다. 충북 영동은 포도 농사를 위한 환경 조건이 잘 갖추어져 있어, 와이너리를 쉽게 찾아볼 수 있다. 영동 와인터널을 비롯해 40여 농가 와이너리(포도주 양조장)를 체험하는 농가체험형 와이너리 투어를 선보이고 있으니, 주변 와이너리를 함께 방문하면 특별한 여행의 경험이 될 것이다.",http://tong.visitkorea.or.kr/cms/resource/89/3335889_image2_1.JPG
